Iteration       Time[s]                  Time	Facet--------------0	Facet--------------1	Facet--------------2	Facet--------------3	Facet--------------4	Facet--------------5
       81       253.564              04min14s	         3.17546e-06	         4.01312e-05	         1.02188e-05	         4.59129e-05	         0.000190733	         0.000190733
       82       285.258              04min45s	         2.52341e-06	         3.71888e-05	         8.65936e-06	         4.33316e-05	         0.000183879	         0.000183879
       83       319.603              05min20s	         2.66662e-06	         3.59275e-05	         1.09074e-05	         4.12203e-05	         0.000183952	         0.000183955
       84       356.718              05min57s	         2.37026e-06	         3.32375e-05	         9.23953e-06	         3.88027e-05	         0.000177709	         0.000177706
       85       396.725              06min37s	         2.69183e-06	         3.38538e-05	         1.10059e-05	         3.86811e-05	         0.000187285	         0.000187288
       86       439.742              07min20s	         2.49319e-06	         3.09812e-05	         9.66276e-06	         3.68398e-05	         0.000177877	         0.000177878
       87       444.358              07min24s	         1.06654e-05	         0.000123352	         2.18793e-05	         0.000139451	         0.000240271	         0.000240234
       88       449.017              07min29s	         9.11296e-06	         0.000122189	         1.65812e-05	         0.000138867	         0.000238352	         0.000238374
       89       458.952              07min39s	         6.70842e-06	         8.58721e-05	          6.7729e-06	         9.81665e-05	         0.000241199	         0.000241218
       90       475.371              07min55s	         4.28021e-06	         5.44499e-05	         6.46775e-06	         6.21593e-05	         0.000194199	         0.000194198
       91       499.283              08min19s	         3.78487e-06	         4.35999e-05	         5.24157e-06	         5.03499e-05	          0.00018698	         0.000186986
       92       531.577              08min52s	         2.79887e-06	         3.68211e-05	         1.04272e-05	         4.22391e-05	         0.000183893	         0.000183889
       93       573.056              09min33s	          2.6697e-06	         3.20027e-05	         8.44436e-06	         3.74908e-05	         0.000180889	         0.000180885
       94       578.196              09min38s	          1.0078e-05	         0.000115532	         1.72326e-05	         0.000130653	         0.000234507	         0.000234519
       95       599.326              09min59s	         4.20047e-06	         5.38164e-05	         7.62791e-06	         6.15322e-05	         0.000217103	         0.000217103
       96       639.191              10min39s	          2.9216e-06	         3.30455e-05	         1.01613e-05	         3.79712e-05	          0.00018413	         0.000184132
       97       699.839              11min40s	         1.97834e-06	         2.62296e-05	         8.03613e-06	         3.09699e-05	         0.000177936	         0.000177935
       98       708.138              11min48s	         7.19189e-06	         9.33837e-05	         2.71041e-05	         0.000106316	         0.000238339	          0.00023836
       99       729.268              12min09s	         4.32188e-06	         5.23256e-05	         1.36089e-05	         6.14214e-05	         0.000211773	         0.000211769
      100       769.134              12min49s	         2.80778e-06	         3.32166e-05	         1.11151e-05	         3.81742e-05	         0.000184191	         0.000184187
      101       829.781              13min50s	         2.08563e-06	         2.68782e-05	         8.82538e-06	         3.20811e-05	         0.000184226	         0.000184227
      102       838.081              13min58s	         5.94696e-06	         9.32388e-05	         2.48433e-05	         0.000105671	         0.000238437	         0.000238459
      103       859.211              14min19s	         4.15824e-06	         5.10265e-05	         1.23516e-05	         5.94963e-05	         0.000207017	          0.00020701
      104       899.076              14min59s	         2.65445e-06	         3.23884e-05	         1.08466e-05	         3.73994e-05	         0.000180805	         0.000180803
      105       959.723              16min---	         2.12291e-06	         2.57143e-05	         8.32107e-06	         3.07946e-05	          0.00017809	         0.000178088
      106       968.023              16min08s	         7.22737e-06	         9.33514e-05	         2.46845e-05	           0.0001061	         0.000238469	         0.000238458
      107       989.153              16min29s	         4.37264e-06	         5.24442e-05	         1.24464e-05	         6.12645e-05	         0.000211923	         0.000211925
      108       1029.02              17min09s	         2.57493e-06	         3.33807e-05	         1.03275e-05	         3.86172e-05	          0.00018739	         0.000187387
      109       1089.67              18min10s	         1.79759e-06	         2.66703e-05	          7.6923e-06	         3.12177e-05	         0.000181038	         0.000181036
      110       1097.97              18min18s	          7.7067e-06	         9.35282e-05	         2.40181e-05	          0.00010611	         0.000238339	         0.000238343
      111        1119.1              18min39s	         4.10748e-06	          5.0251e-05	         1.12904e-05	         5.85063e-05	         0.000202388	         0.000202389
      112       1158.96              19min19s	         2.54995e-06	         3.43315e-05	         7.00712e-06	         3.94167e-05	         0.000191204	         0.000191202
      113       1219.61              20min20s	         2.04036e-06	         2.60675e-05	         5.37996e-06	         3.01289e-05	         0.000177858	         0.000177856
      114       1227.91              20min28s	         7.52487e-06	         9.32337e-05	         2.43678e-05	         0.000106203	         0.000238486	         0.000238496
      115       1249.04              20min49s	         3.65212e-06	         5.11448e-05	         1.18843e-05	         5.91236e-05	         0.000206738	         0.000206734
      116        1288.9              21min29s	         2.49594e-06	         3.46524e-05	         8.33331e-06	         3.99456e-05	         0.000191081	         0.000191081
      117       1349.55              22min30s	         1.92723e-06	         2.59787e-05	         5.91241e-06	         3.02275e-05	          0.00017785	         0.000177852
      118       1357.85              22min38s	         7.57358e-06	         9.35986e-05	         2.07646e-05	         0.000106457	         0.000238383	           0.0002384
      119       1378.98              22min59s	         4.43261e-06	         5.38381e-05	         1.09722e-05	         6.22726e-05	         0.000217134	         0.000217139
      120       1418.85              23min39s	         2.77546e-06	         3.47663e-05	         1.04917e-05	          3.9966e-05	         0.000194548	         0.000194549
      121       1479.49              24min39s	         1.87891e-06	         2.60812e-05	          7.5609e-06	         3.07802e-05	         0.000177954	         0.000177954
      122       1487.79              24min48s	           6.941e-06	         9.32384e-05	         2.31587e-05	         0.000105739	         0.000238368	         0.000238321
      123       1508.92              25min09s	         3.91238e-06	         5.13507e-05	         1.12887e-05	         5.94691e-05	         0.000207065	         0.000207063
      124       1548.79              25min49s	         2.59277e-06	         3.28599e-05	         9.93594e-06	         3.76838e-05	         0.000180928	         0.000180927
      125       1609.44              26min49s	         2.53312e-06	         3.25527e-05	         9.43474e-06	         3.84463e-05	          0.00022237	         0.000222371
      126       1617.74              26min58s	          7.7917e-06	         9.33597e-05	         2.15804e-05	         0.000106211	          0.00023722	         0.000237199
      127       1638.87              27min19s	         5.00539e-06	         5.95966e-05	         1.22307e-05	         6.92833e-05	         0.000241501	         0.000241498
      128       1678.73              27min59s	         3.16709e-06	         3.92115e-05	         1.16184e-05	         4.52001e-05	         0.000216744	         0.000216742
      129       1739.38              28min59s	         2.26747e-06	         3.08303e-05	         8.41334e-06	         3.61969e-05	         0.000206703	         0.000206709
      130       1747.68              29min08s	         6.74416e-06	         9.28777e-05	         2.29293e-05	         0.000105955	         0.000237267	         0.000237283
      131       1768.81              29min29s	         4.98417e-06	         5.97582e-05	         1.32404e-05	         6.92919e-05	          0.00024151	         0.000241518
      132       1808.67              30min09s	         2.88897e-06	         3.66415e-05	         1.14034e-05	         4.19234e-05	         0.000202198	         0.000202198
      133       1814.74              30min15s	         8.30556e-06	         0.000108543	         2.91917e-05	         0.000126038	         0.000238171	         0.000238153
      134       1835.87              30min36s	         4.57441e-06	         5.92701e-05	         5.62179e-06	         6.78642e-05	         0.000241526	         0.000241534
      135       1839.85              30min40s	         1.07254e-05	         0.000130333	         1.29911e-05	         0.000146656	         0.000235689	          0.00023569
      136       1844.51              30min45s	         9.48809e-06	         0.000121294	          1.0153e-05	         0.000136971	         0.000236744	         0.000236746
      137       1854.45              30min54s	         6.83904e-06	         8.61979e-05	         6.56698e-06	         9.76646e-05	         0.000240407	          0.00024042
      138       1856.09              30min56s	         1.62849e-05	         0.000187551	         1.09558e-05	         0.000201004	         0.000233521	         0.000233597
      139       1856.56              30min57s	         2.58201e-05	         0.000239279	         2.07936e-05	         0.000238461	         0.000218251	         0.000218212
      140       1857.58              30min58s	          1.8271e-05	         0.000208298	         1.60468e-05	         0.000214636	         0.000226892	         0.000226969
      141       1860.03              31min---	         1.30483e-05	         0.000160246	         1.17741e-05	         0.000175912	         0.000239443	         0.000239471
      142       1860.47              31min---	         2.78673e-05	         0.000257162	         1.94188e-05	         0.000259563	         0.000227954	         0.000227837
      143       1860.57              31min01s	         5.33248e-05	         0.000282435	         4.31535e-05	         0.000277062	         0.000221272	          0.00022144
      144       1860.79              31min01s	         2.75509e-05	         0.000209819	         2.33407e-05	          0.00020768	         0.000168971	         0.000168863
      145       1861.39              31min01s	          1.7819e-05	          0.00020102	         1.55294e-05	         0.000205551	         0.000176344	          0.00017632
      146       1862.57              31min03s	         1.42816e-05	         0.000189507	         1.25712e-05	         0.000199953	         0.000183026	         0.000182905
      147       1862.76              31min03s	         3.67346e-05	         0.000281496	         2.31217e-05	         0.000275395	         0.000214211	           0.0002144
      148       1862.98              31min03s	         2.77111e-05	         0.000220035	         2.04924e-05	         0.000216026	         0.000168498	         0.000168577
      149       1863.58              31min04s	         1.76362e-05	         0.000207818	         1.66508e-05	         0.000210109	         0.000173642	         0.000173591
      150       1864.75              31min05s	         1.41611e-05	         0.000195321	         1.76525e-05	         0.000204783	         0.000182081	         0.000182098
      151       1866.68              31min07s	         1.23186e-05	         0.000181871	         3.11008e-05	          0.00019563	         0.000188329	          0.00018835
      152       1869.56              31min10s	          1.0759e-05	          0.00016923	         7.43347e-05	         0.000188834	         0.000191346	         0.000191339
      153       1873.58              31min14s	         9.79564e-06	         0.000147451	         0.000174133	         0.000202759	         0.000186649	         0.000186664
      154       1878.93              31min19s	         8.82629e-06	         0.000129626	         0.000172287	         0.000187516	         0.000238811	         0.000238768
      155        1885.8              31min26s	         7.79739e-06	         0.000108751	         0.000128967	         0.000148761	         0.000237272	         0.000237324
      156       1894.38              31min34s	         6.55578e-06	         9.83324e-05	         0.000116649	         0.000134301	         0.000238171	         0.000238184
      157       1904.86              31min45s	         5.40387e-06	         8.96624e-05	         0.000107049	         0.000122617	         0.000238177	         0.000238171
      158       1917.42              31min57s	         5.54375e-06	         8.25181e-05	          9.9546e-05	         0.000113344	         0.000238833	         0.000238825
      159       1932.27              32min12s	         5.23909e-06	         7.63854e-05	         9.30361e-05	         0.000105137	          0.00023949	         0.000239472
      160       1949.58              32min30s	         4.15584e-06	         7.07432e-05	         8.76795e-05	         9.77105e-05	         0.000239371	         0.000239383
