Iteration       Time[s]                  Time	Facet--------------0	Facet--------------1	Facet--------------2	Facet--------------3	Facet--------------4	Facet--------------5
      147       1862.76              31min03s	         2.25864e-07	          2.4814e-07	         2.04144e-07	         2.93272e-07	         1.06637e-07	         1.06984e-07
      148       1862.98              31min03s	         1.92863e-07	         2.12626e-07	         1.74288e-07	         2.49507e-07	         9.13761e-08	         9.16236e-08
      149       1863.58              31min04s	         1.42037e-07	         1.57561e-07	         1.28307e-07	         1.83225e-07	         6.74442e-08	         6.73603e-08
      150       1864.75              31min05s	         7.38796e-08	          8.2385e-08	         6.65947e-08	         9.49533e-08	         3.49184e-08	         3.49776e-08
      151       1866.68              31min07s	         2.38747e-08	         2.67565e-08	         2.15361e-08	         3.05531e-08	          1.1303e-08	         1.13195e-08
      152       1869.56              31min10s	         4.34591e-09	            4.85e-09	         4.02375e-09	         5.51302e-09	         2.05948e-09	         2.05706e-09
      153       1873.58              31min14s	         5.41062e-10	         5.79876e-10	          6.1657e-10	         6.17659e-10	         2.57774e-10	         2.57924e-10
      154       1878.93              31min19s	         1.97532e-10	         1.90753e-10	          3.0992e-10	         1.78236e-10	         9.60489e-11	         9.58318e-11
      155        1885.8              31min26s	         1.84672e-10	         1.76509e-10	         2.97312e-10	         1.61447e-10	         8.97612e-11	         9.00977e-11
      156       1894.38              31min34s	         1.84212e-10	          1.7598e-10	          2.9719e-10	         1.60757e-10	         8.95172e-11	         8.97163e-11
      157       1904.86              31min45s	         1.83649e-10	          1.7605e-10	         2.97383e-10	         1.61034e-10	         8.96973e-11	         8.94491e-11
      158       1917.42              31min57s	         1.83905e-10	         1.75451e-10	         2.96725e-10	         1.60464e-10	         8.95424e-11	         8.93903e-11
      159       1932.27              32min12s	           1.832e-10	         1.75477e-10	            2.96e-10	         1.60222e-10	           8.956e-11	         8.92493e-11
      160       1949.58              32min30s	         1.83394e-10	         1.75055e-10	         2.95662e-10	         1.59862e-10	         8.91675e-11	          8.9167e-11
      161       1969.55              32min50s	         1.82738e-10	         1.74828e-10	         2.94873e-10	         1.59514e-10	         8.90882e-11	         8.87653e-11
      162       1992.38              33min12s	         1.82534e-10	          1.7396e-10	         2.94154e-10	         1.59292e-10	         8.85464e-11	         8.87278e-11
      163       2018.24              33min38s	         1.81672e-10	         1.73168e-10	         2.93585e-10	          1.5918e-10	         8.87101e-11	         8.84152e-11
      164       2047.32              34min07s	         1.81181e-10	         1.73211e-10	         2.92615e-10	         1.58046e-10	         8.79502e-11	         8.83681e-11
      165       2079.83              34min40s	         1.79754e-10	         1.72326e-10	         2.91103e-10	         1.57513e-10	         8.76563e-11	         8.78959e-11
      166       2115.95              35min16s	         1.79478e-10	         1.71812e-10	         2.89682e-10	         1.56695e-10	         8.74385e-11	         8.72041e-11
      167       2155.86              35min56s	         1.78654e-10	         1.70953e-10	         2.88378e-10	         1.56009e-10	         8.69029e-11	         8.69128e-11
      168       2199.76              36min40s	         1.77672e-10	         1.69935e-10	         2.86511e-10	         1.55222e-10	         8.65254e-11	         8.65826e-11
      169       2247.84              37min28s	         1.76443e-10	         1.68763e-10	         2.85184e-10	         1.54365e-10	          8.6198e-11	         8.57245e-11
      170       2300.29              38min20s	         1.75364e-10	         1.68075e-10	         2.83179e-10	         1.53455e-10	         8.54046e-11	         8.55875e-11
      171        2357.3              39min17s	         1.74121e-10	         1.66702e-10	         2.81556e-10	         1.52423e-10	         8.47699e-11	         8.50182e-11
      172       2419.05              40min19s	         1.72858e-10	         1.65529e-10	         2.79624e-10	         1.50937e-10	         8.40117e-11	         8.44236e-11
      173       2485.74              41min26s	         1.71604e-10	         1.64078e-10	         2.76876e-10	         1.49768e-10	         8.35428e-11	         8.36534e-11
      174       2557.56              42min38s	         1.69853e-10	         1.62622e-10	         2.74411e-10	         1.48705e-10	         8.26686e-11	         8.27802e-11
      175        2634.7              43min55s	           1.684e-10	         1.60797e-10	         2.71837e-10	         1.46672e-10	         8.21197e-11	         8.20567e-11
      176       2717.34              45min17s	         1.66761e-10	         1.59509e-10	         2.69131e-10	         1.45863e-10	         8.12427e-11	         8.11487e-11
      177       2805.69              46min46s	         1.64909e-10	         1.57728e-10	         2.66087e-10	         1.43995e-10	         8.03834e-11	         8.04377e-11
      178       2899.92              48min20s	         1.63324e-10	         1.56127e-10	         2.63372e-10	         1.42734e-10	         7.94739e-11	         7.93607e-11
      179       3000.22              50min---	         1.60762e-10	         1.53907e-10	         2.60346e-10	         1.40775e-10	         7.86052e-11	         7.84402e-11
      180        3106.8              51min47s	         1.59146e-10	         1.52211e-10	         2.57361e-10	          1.3957e-10	         7.75673e-11	         7.73438e-11
      181       3219.83              53min40s	         1.57017e-10	         1.50352e-10	          2.5395e-10	         1.37452e-10	         7.66046e-11	         7.64879e-11
      182        3339.5              55min40s	         1.54609e-10	         1.47819e-10	         2.50233e-10	         1.35267e-10	         7.53871e-11	         7.53077e-11
      183       3466.02              57min46s	         1.52297e-10	         1.45969e-10	         2.46237e-10	         1.33007e-10	         7.42259e-11	         7.42778e-11
      184       3599.56           01h--------	         1.49786e-10	         1.43233e-10	         2.42424e-10	         1.31238e-10	          7.3127e-11	         7.29869e-11
      185       3740.32           01h02min20s	         1.47542e-10	         1.40611e-10	         2.38368e-10	         1.28916e-10	         7.19494e-11	         7.19872e-11
      186       3888.49           01h04min48s	         1.44651e-10	         1.38841e-10	         2.34173e-10	          1.2683e-10	          7.0667e-11	         7.07308e-11
      187       4044.25           01h07min24s	         1.42262e-10	         1.35862e-10	         2.29795e-10	         1.24222e-10	         6.93877e-11	         6.93529e-11
      188        4207.8           01h10min08s	         1.40129e-10	         1.33826e-10	         2.25771e-10	         1.21938e-10	         6.81653e-11	         6.80601e-11
      189       4379.32           01h12min59s	         1.36903e-10	         1.30729e-10	         2.21253e-10	         1.19698e-10	         6.66374e-11	         6.67361e-11
      190       4559.01           01h15min59s	         1.33975e-10	          1.2839e-10	         2.17033e-10	         1.17317e-10	         6.54271e-11	         6.53756e-11
      191       4747.06           01h19min07s	         1.31062e-10	          1.2541e-10	         2.12206e-10	         1.14924e-10	         6.40031e-11	         6.40614e-11
      192       4943.65           01h22min24s	         1.28129e-10	         1.22491e-10	         2.07281e-10	         1.12091e-10	         6.25446e-11	         6.27156e-11
      193       5148.98           01h25min49s	         1.25021e-10	         1.19806e-10	         2.02681e-10	         1.09831e-10	         6.12906e-11	         6.11386e-11
      194       5363.24           01h29min23s	         1.22289e-10	         1.17089e-10	          1.9785e-10	         1.06995e-10	         5.96725e-11	         5.97947e-11
      195       5586.61           01h33min07s	         1.19734e-10	         1.14488e-10	         1.93395e-10	         1.04469e-10	         5.82525e-11	         5.83219e-11
      196       5819.29           01h36min59s	         1.16639e-10	         1.11344e-10	         1.88285e-10	         1.01783e-10	         5.68682e-11	         5.69343e-11
      197       6061.46           01h41min01s	         1.13291e-10	         1.08769e-10	         1.83601e-10	         9.93322e-11	         5.53801e-11	          5.5324e-11
      198       6313.32           01h45min13s	         1.10433e-10	         1.05613e-10	         1.78384e-10	         9.65072e-11	         5.38934e-11	         5.38506e-11
      199       6575.05           01h49min35s	         1.07253e-10	         1.02624e-10	         1.73416e-10	          9.3685e-11	         5.23306e-11	         5.24544e-11
      200       6846.85           01h54min07s	         1.04159e-10	         9.97586e-11	         1.68755e-10	         9.13491e-11	         5.08869e-11	         5.08457e-11
      201       7128.91           01h58min49s	         1.01305e-10	         9.66127e-11	         1.63838e-10	         8.88923e-11	         4.94584e-11	         4.92836e-11
      202       7421.41           02h03min41s	         9.82549e-11	         9.39773e-11	         1.58883e-10	         8.58943e-11	         4.79061e-11	         4.78811e-11
      203       7724.54           02h08min45s	         9.49666e-11	         9.09518e-11	         1.53658e-10	         8.31652e-11	         4.64597e-11	         4.64537e-11
      204        8038.5           02h13min59s	         9.20665e-11	         8.81946e-11	         1.48916e-10	          8.0613e-11	         4.49034e-11	         4.49268e-11
      205       8363.48           02h19min23s	         8.91787e-11	         8.51363e-11	         1.44041e-10	         7.79989e-11	         4.35519e-11	         4.34592e-11
      206       8699.66           02h25min---	           8.584e-11	         8.20073e-11	          1.3917e-10	         7.50986e-11	         4.20216e-11	         4.20502e-11
